IndicatorCode,Indicator,ValueType,ParentLocationCode,ParentLocation,Location type,SpatialDimValueCode,Location,Period type,Period,IsLatestYear,Dim1 type,Dim1,Dim1ValueCode,Dim2 type,Dim2,Dim2ValueCode,Dim3 type,Dim3,Dim3ValueCode,DataSourceDimValueCode,DataSource,FactValueNumericPrefix,FactValueNumeric,FactValueUoM,FactValueNumericLowPrefix,FactValueNumericLow,FactValueNumericHighPrefix,FactValueNumericHigh,Value,FactValueTranslationID,FactComments,Language,DateModified
SDGHPVRECEIVED,HPV immunization coverage estimates among primary target cohort (9-14 years old girls) (%),numeric,EUR,Europe,Country,SWE,Sweden,Year,2019,false,Sex,Female,SEX_FMLE,,,,,,,DATASOURCE_SDGHPVWHOUNI2022,"WHO/UNICEF coverage estimates 2021 revision, July 2022",,80,,,,,,80,,,EN,2023-03-30T22:00:00.000Z
SDGHPVRECEIVED,HPV immunization coverage estimates among primary target cohort (9-14 years old girls) (%),numeric,EUR,Europe,Country,MLT,Malta,Year,2019,false,Sex,Female,SEX_FMLE,,,,,,,DATASOURCE_SDGHPVWHOUNI2022,"WHO/UNICEF coverage estimates 2021 revision, July 2022",,81,,,,,,81,,,EN,2023-03-30T22:00:00.000Z
SDGHPVRECEIVED,HPV immunization coverage estimates among primary target cohort (9-14 years old girls) (%),numeric,EUR,Europe,Country,PRT,Portugal,Year,2019,false,Sex,Female,SEX_FMLE,,,,,,,DATASOURCE_SDGHPVWHOUNI2022,"WHO/UNICEF coverage estimates 2021 revision, July 2022",,81,,,,,,81,,,EN,2023-03-30T22:00:00.000Z
SDGHPVRECEIVED,HPV immunization coverage estimates among primary target cohort (9-14 years old girls) (%),numeric,AMR,Americas,Country,CHL,Chile,Year,2019,false,Sex,Female,SEX_FMLE,,,,,,,DATASOURCE_SDGHPVWHOUNI2022,"WHO/UNICEF coverage estimates 2021 revision, July 2022",,82,,,,,,82,,,EN,2023-03-30T22:00:00.000Z
SDGHPVRECEIVED,HPV immunization coverage estimates among primary target cohort (9-14 years old girls) (%),numeric,SEAR,South-East Asia,Country,LKA,Sri Lanka,Year,2019,false,Sex,Female,SEX_FMLE,,,,,,,DATASOURCE_SDGHPVWHOUNI2022,"WHO/UNICEF coverage estimates 2021 revision, July 2022",,82,,,,,,82,,,EN,2023-03-30T22:00:00.000Z
SDGHPVRECEIVED,HPV immunization coverage estimates among primary target cohort (9-14 years old girls) (%),numeric,EUR,Europe,Country,GBR,United Kingdom of Great Britain and Northern Ireland,Year,2019,false,Sex,Female,SEX_FMLE,,,,,,,DATASOURCE_SDGHPVWHOUNI2022,"WHO/UNICEF coverage estimates 2021 revision, July 2022",,82,,,,,,82,,,EN,2023-03-30T22:00:00.000Z
SDGHPVRECEIVED,HPV immunization coverage estimates among primary target cohort (9-14 years old girls) (%),numeric,AMR,Americas,Country,CAN,Canada,Year,2019,false,Sex,Female,SEX_FMLE,,,,,,,DATASOURCE_SDGHPVWHOUNI2022,"WHO/UNICEF coverage estimates 2021 revision, July 2022",,83,,,,,,83,,,EN,2023-03-30T22:00:00.000Z
SDGHPVRECEIVED,HPV immunization coverage estimates among primary target cohort (9-14 years old girls) (%),numeric,AFR,Africa,Country,ETH,Ethiopia,Year,2019,false,Sex,Female,SEX_FMLE,,,,,,,DATASOURCE_SDGHPVWHOUNI2022,"WHO/UNICEF coverage estimates 2021 revision, July 2022",,84,,,,,,84,,,EN,2023-03-30T22:00:00.000Z
SDGHPVRECEIVED,HPV immunization coverage estimates among primary target cohort (9-14 years old girls) (%),numeric,WPR,Western Pacific,Country,MYS,Malaysia,Year,2019,false,Sex,Female,SEX_FMLE,,,,,,,DATASOURCE_SDGHPVWHOUNI2022,"WHO/UNICEF coverage estimates 2021 revision, July 2022",,85,,,,,,85,,,EN,2023-03-30T22:00:00.000Z
SDGHPVRECEIVED,HPV immunization coverage estimates among primary target cohort (9-14 years old girls) (%),numeric,AMR,Americas,Country,BHS,Bahamas,Year,2019,false,Sex,Female,SEX_FMLE,,,,,,,DATASOURCE_SDGHPVWHOUNI2022,"WHO/UNICEF coverage estimates 2021 revision, July 2022",,9,,,,,,9,,,EN,2023-03-30T22:00:00.000Z
SDGHPVRECEIVED,HPV immunization coverage estimates among primary target cohort (9-14 years old girls) (%),numeric,AMR,Americas,Country,JAM,Jamaica,Year,2019,false,Sex,Female,SEX_FMLE,,,,,,,DATASOURCE_SDGHPVWHOUNI2022,"WHO/UNICEF coverage estimates 2021 revision, July 2022",,9,,,,,,9,,,EN,2023-03-30T22:00:00.000Z
SDGHPVRECEIVED,HPV immunization coverage estimates among primary target cohort (9-14 years old girls) (%),numeric,AMR,Americas,Country,TTO,Trinidad and Tobago,Year,2019,false,Sex,Female,SEX_FMLE,,,,,,,DATASOURCE_SDGHPVWHOUNI2022,"WHO/UNICEF coverage estimates 2021 revision, July 2022",,9,,,,,,9,,,EN,2023-03-30T22:00:00.000Z
SDGHPVRECEIVED,HPV immunization coverage estimates among primary target cohort (9-14 years old girls) (%),numeric,WPR,Western Pacific,Country,BRN,Brunei Darussalam,Year,2019,false,Sex,Female,SEX_FMLE,,,,,,,DATASOURCE_SDGHPVWHOUNI2022,"WHO/UNICEF coverage estimates 2021 revision, July 2022",,90,,,,,,90,,,EN,2023-03-30T22:00:00.000Z
SDGHPVRECEIVED,HPV immunization coverage estimates among primary target cohort (9-14 years old girls) (%),numeric,EUR,Europe,Country,NOR,Norway,Year,2019,false,Sex,Female,SEX_FMLE,,,,,,,DATASOURCE_SDGHPVWHOUNI2022,"WHO/UNICEF coverage estimates 2021 revision, July 2022",,91,,,,,,91,,,EN,2023-03-30T22:00:00.000Z
SDGHPVRECEIVED,HPV immunization coverage estimates among primary target cohort (9-14 years old girls) (%),numeric,EUR,Europe,Country,ISL,Iceland,Year,2019,false,Sex,Female,SEX_FMLE,,,,,,,DATASOURCE_SDGHPVWHOUNI2022,"WHO/UNICEF coverage estimates 2021 revision, July 2022",,93,,,,,,93,,,EN,2023-03-30T22:00:00.000Z
SDGHPVRECEIVED,HPV immunization coverage estimates among primary target cohort (9-14 years old girls) (%),numeric,AFR,Africa,Country,RWA,Rwanda,Year,2019,false,Sex,Female,SEX_FMLE,,,,,,,DATASOURCE_SDGHPVWHOUNI2022,"WHO/UNICEF coverage estimates 2021 revision, July 2022",,94,,,,,,94,,,EN,2023-03-30T22:00:00.000Z
SDGHPVRECEIVED,HPV immunization coverage estimates among primary target cohort (9-14 years old girls) (%),numeric,AMR,Americas,Country,MEX,Mexico,Year,2019,false,Sex,Female,SEX_FMLE,,,,,,,DATASOURCE_SDGHPVWHOUNI2022,"WHO/UNICEF coverage estimates 2021 revision, July 2022",,95,,,,,,95,,,EN,2023-03-30T22:00:00.000Z
SDGHPVRECEIVED,HPV immunization coverage estimates among primary target cohort (9-14 years old girls) (%),numeric,EUR,Europe,Country,TKM,Turkmenistan,Year,2019,false,Sex,Female,SEX_FMLE,,,,,,,DATASOURCE_SDGHPVWHOUNI2022,"WHO/UNICEF coverage estimates 2021 revision, July 2022",,99,,,,,,99,,,EN,2023-03-30T22:00:00.000Z
SDGHPVRECEIVED,HPV immunization coverage estimates among primary target cohort (9-14 years old girls) (%),numeric,WPR,Western Pacific,Country,JPN,Japan,Year,2018,false,Sex,Female,SEX_FMLE,,,,,,,DATASOURCE_SDGHPVWHOUNI2022,"WHO/UNICEF coverage estimates 2021 revision, July 2022",,0,,,,,,0,,,EN,2023-03-30T22:00:00.000Z
SDGHPVRECEIVED,HPV immunization coverage estimates among primary target cohort (9-14 years old girls) (%),numeric,WPR,Western Pacific,Country,SGP,Singapore,Year,2018,true,Sex,Female,SEX_FMLE,,,,,,,DATASOURCE_SDGHPVWHOUNI2022,"WHO/UNICEF coverage estimates 2021 revision, July 2022",,0,,,,,,0,,,EN,2023-03-30T22:00:00.000Z
SDGHPVRECEIVED,HPV immunization coverage estimates among primary target cohort (9-14 years old girls) (%),numeric,WPR,Western Pacific,Country,PHL,Philippines,Year,2018,false,Sex,Female,SEX_FMLE,,,,,,,DATASOURCE_SDGHPVWHOUNI2022,"WHO/UNICEF coverage estimates 2021 revision, July 2022",,1,,,,,,1,,,EN,2023-03-30T22:00:00.000Z
SDGHPVRECEIVED,HPV immunization coverage estimates among primary target cohort (9-14 years old girls) (%),numeric,AMR,Americas,Country,BHS,Bahamas,Year,2018,false,Sex,Female,SEX_FMLE,,,,,,,DATASOURCE_SDGHPVWHOUNI2022,"WHO/UNICEF coverage estimates 2021 revision, July 2022",,10,,,,,,10,,,EN,2023-03-30T22:00:00.000Z
SDGHPVRECEIVED,HPV immunization coverage estimates among primary target cohort (9-14 years old girls) (%),numeric,EUR,Europe,Country,BGR,Bulgaria,Year,2018,false,Sex,Female,SEX_FMLE,,,,,,,DATASOURCE_SDGHPVWHOUNI2022,"WHO/UNICEF coverage estimates 2021 revision, July 2022",,10,,,,,,10,,,EN,2023-03-30T22:00:00.000Z
SDGHPVRECEIVED,HPV immunization coverage estimates among primary target cohort (9-14 years old girls) (%),numeric,EUR,Europe,Country,LUX,Luxembourg,Year,2018,false,Sex,Female,SEX_FMLE,,,,,,,DATASOURCE_SDGHPVWHOUNI2022,"WHO/UNICEF coverage estimates 2021 revision, July 2022",,14,,,,,,14,,,EN,2023-03-30T22:00:00.000Z
SDGHPVRECEIVED,HPV immunization coverage estimates among primary target cohort (9-14 years old girls) (%),numeric,AMR,Americas,Country,TTO,Trinidad and Tobago,Year,2018,false,Sex,Female,SEX_FMLE,,,,,,,DATASOURCE_SDGHPVWHOUNI2022,"WHO/UNICEF coverage estimates 2021 revision, July 2022",,14,,,,,,14,,,EN,2023-03-30T22:00:00.000Z
SDGHPVRECEIVED,HPV immunization coverage estimates among primary target cohort (9-14 years old girls) (%),numeric,AFR,Africa,Country,TZA,United Republic of Tanzania,Year,2018,false,Sex,Female,SEX_FMLE,,,,,,,DATASOURCE_SDGHPVWHOUNI2022,"WHO/UNICEF coverage estimates 2021 revision, July 2022",,19,,,,,,19,,,EN,2023-03-30T22:00:00.000Z
SDGHPVRECEIVED,HPV immunization coverage estimates among primary target cohort (9-14 years old girls) (%),numeric,EUR,Europe,Country,ARM,Armenia,Year,2018,false,Sex,Female,SEX_FMLE,,,,,,,DATASOURCE_SDGHPVWHOUNI2022,"WHO/UNICEF coverage estimates 2021 revision, July 2022",,2,,,,,,2,,,EN,2023-03-30T22:00:00.000Z
SDGHPVRECEIVED,HPV immunization coverage estimates among primary target cohort (9-14 years old girls) (%),numeric,AMR,Americas,Country,GUY,Guyana,Year,2018,false,Sex,Female,SEX_FMLE,,,,,,,DATASOURCE_SDGHPVWHOUNI2022,"WHO/UNICEF coverage estimates 2021 revision, July 2022",,20,,,,,,20,,,EN,2023-03-30T22:00:00.000Z
SDGHPVRECEIVED,HPV immunization coverage estimates among primary target cohort (9-14 years old girls) (%),numeric,EUR,Europe,Country,FRA,France,Year,2018,false,Sex,Female,SEX_FMLE,,,,,,,DATASOURCE_SDGHPVWHOUNI2022,"WHO/UNICEF coverage estimates 2021 revision, July 2022",,24,,,,,,24,,,EN,2023-03-30T22:00:00.000Z
SDGHPVRECEIVED,HPV immunization coverage estimates among primary target cohort (9-14 years old girls) (%),numeric,AMR,Americas,Country,BRB,Barbados,Year,2018,false,Sex,Female,SEX_FMLE,,,,,,,DATASOURCE_SDGHPVWHOUNI2022,"WHO/UNICEF coverage estimates 2021 revision, July 2022",,26,,,,,,26,,,EN,2023-03-30T22:00:00.000Z
SDGHPVRECEIVED,HPV immunization coverage estimates among primary target cohort (9-14 years old girls) (%),numeric,EMR,Eastern Mediterranean,Country,ARE,United Arab Emirates,Year,2018,false,Sex,Female,SEX_FMLE,,,,,,,DATASOURCE_SDGHPVWHOUNI2022,"WHO/UNICEF coverage estimates 2021 revision, July 2022",,27,,,,,,27,,,EN,2023-03-30T22:00:00.000Z
SDGHPVRECEIVED,HPV immunization coverage estimates among primary target cohort (9-14 years old girls) (%),numeric,WPR,Western Pacific,Country,MHL,Marshall Islands,Year,2018,false,Sex,Female,SEX_FMLE,,,,,,,DATASOURCE_SDGHPVWHOUNI2022,"WHO/UNICEF coverage estimates 2021 revision, July 2022",,28,,,,,,28,,,EN,2023-03-30T22:00:00.000Z
SDGHPVRECEIVED,HPV immunization coverage estimates among primary target cohort (9-14 years old girls) (%),numeric,SEAR,South-East Asia,Country,THA,Thailand,Year,2018,true,Sex,Female,SEX_FMLE,,,,,,,DATASOURCE_SDGHPVWHOUNI2022,"WHO/UNICEF coverage estimates 2021 revision, July 2022",,29,,,,,,29,,,EN,2023-03-30T22:00:00.000Z
SDGHPVRECEIVED,HPV immunization coverage estimates among primary target cohort (9-14 years old girls) (%),numeric,AMR,Americas,Country,DOM,Dominican Republic,Year,2018,false,Sex,Female,SEX_FMLE,,,,,,,DATASOURCE_SDGHPVWHOUNI2022,"WHO/UNICEF coverage estimates 2021 revision, July 2022",,31,,,,,,31,,,EN,2023-03-30T22:00:00.000Z
SDGHPVRECEIVED,HPV immunization coverage estimates among primary target cohort (9-14 years old girls) (%),numeric,AMR,Americas,Country,GTM,Guatemala,Year,2018,false,Sex,Female,SEX_FMLE,,,,,,,DATASOURCE_SDGHPVWHOUNI2022,"WHO/UNICEF coverage estimates 2021 revision, July 2022",,31,,,,,,31,,,EN,2023-03-30T22:00:00.000Z
SDGHPVRECEIVED,HPV immunization coverage estimates among primary target cohort (9-14 years old girls) (%),numeric,EUR,Europe,Country,LVA,Latvia,Year,2018,false,Sex,Female,SEX_FMLE,,,,,,,DATASOURCE_SDGHPVWHOUNI2022,"WHO/UNICEF coverage estimates 2021 revision, July 2022",,38,,,,,,38,,,EN,2023-03-30T22:00:00.000Z
SDGHPVRECEIVED,HPV immunization coverage estimates among primary target cohort (9-14 years old girls) (%),numeric,AMR,Americas,Country,USA,United States of America,Year,2018,false,Sex,Female,SEX_FMLE,,,,,,,DATASOURCE_SDGHPVWHOUNI2022,"WHO/UNICEF coverage estimates 2021 revision, July 2022",,39,,,,,,39,,,EN,2023-03-30T22:00:00.000Z
SDGHPVRECEIVED,HPV immunization coverage estimates among primary target cohort (9-14 years old girls) (%),numeric,AMR,Americas,Country,VCT,Saint Vincent and the Grenadines,Year,2018,false,Sex,Female,SEX_FMLE,,,,,,,DATASOURCE_SDGHPVWHOUNI2022,"WHO/UNICEF coverage estimates 2021 revision, July 2022",,4,,,,,,4,,,EN,2023-03-30T22:00:00.000Z
SDGHPVRECEIVED,HPV immunization coverage estimates among primary target cohort (9-14 years old girls) (%),numeric,EUR,Europe,Country,ITA,Italy,Year,2018,false,Sex,Female,SEX_FMLE,,,,,,,DATASOURCE_SDGHPVWHOUNI2022,"WHO/UNICEF coverage estimates 2021 revision, July 2022",,40,,,,,,40,,,EN,2023-03-30T22:00:00.000Z
SDGHPVRECEIVED,HPV immunization coverage estimates among primary target cohort (9-14 years old girls) (%),numeric,EUR,Europe,Country,MKD,The former Yugoslav Republic of Macedonia,Year,2018,false,Sex,Female,SEX_FMLE,,,,,,,DATASOURCE_SDGHPVWHOUNI2022,"WHO/UNICEF coverage estimates 2021 revision, July 2022",,40,,,,,,40,,,EN,2023-03-30T22:00:00.000Z
SDGHPVRECEIVED,HPV immunization coverage estimates among primary target cohort (9-14 years old girls) (%),numeric,EUR,Europe,Country,SMR,San Marino,Year,2018,false,Sex,Female,SEX_FMLE,,,,,,,DATASOURCE_SDGHPVWHOUNI2022,"WHO/UNICEF coverage estimates 2021 revision, July 2022",,41,,,,,,41,,,EN,2023-03-30T22:00:00.000Z
SDGHPVRECEIVED,HPV immunization coverage estimates among primary target cohort (9-14 years old girls) (%),numeric,EUR,Europe,Country,DEU,Germany,Year,2018,false,Sex,Female,SEX_FMLE,,,,,,,DATASOURCE_SDGHPVWHOUNI2022,"WHO/UNICEF coverage estimates 2021 revision, July 2022",,43,,,,,,43,,,EN,2023-03-30T22:00:00.000Z
SDGHPVRECEIVED,HPV immunization coverage estimates among primary target cohort (9-14 years old girls) (%),numeric,EUR,Europe,Country,MDA,Republic of Moldova,Year,2018,false,Sex,Female,SEX_FMLE,,,,,,,DATASOURCE_SDGHPVWHOUNI2022,"WHO/UNICEF coverage estimates 2021 revision, July 2022",,43,,,,,,43,,,EN,2023-03-30T22:00:00.000Z
SDGHPVRECEIVED,HPV immunization coverage estimates among primary target cohort (9-14 years old girls) (%),numeric,AFR,Africa,Country,ZAF,South Africa,Year,2018,false,Sex,Female,SEX_FMLE,,,,,,,DATASOURCE_SDGHPVWHOUNI2022,"WHO/UNICEF coverage estimates 2021 revision, July 2022",,43,,,,,,43,,,EN,2023-03-30T22:00:00.000Z
SDGHPVRECEIVED,HPV immunization coverage estimates among primary target cohort (9-14 years old girls) (%),numeric,AMR,Americas,Country,URY,Uruguay,Year,2018,false,Sex,Female,SEX_FMLE,,,,,,,DATASOURCE_SDGHPVWHOUNI2022,"WHO/UNICEF coverage estimates 2021 revision, July 2022",,43,,,,,,43,,,EN,2023-03-30T22:00:00.000Z
SDGHPVRECEIVED,HPV immunization coverage estimates among primary target cohort (9-14 years old girls) (%),numeric,EUR,Europe,Country,EST,Estonia,Year,2018,false,Sex,Female,SEX_FMLE,,,,,,,DATASOURCE_SDGHPVWHOUNI2022,"WHO/UNICEF coverage estimates 2021 revision, July 2022",,45,,,,,,45,,,EN,2023-03-30T22:00:00.000Z
SDGHPVRECEIVED,HPV immunization coverage estimates among primary target cohort (9-14 years old girls) (%),numeric,EUR,Europe,Country,NLD,Netherlands,Year,2018,false,Sex,Female,SEX_FMLE,,,,,,,DATASOURCE_SDGHPVWHOUNI2022,"WHO/UNICEF coverage estimates 2021 revision, July 2022",,45,,,,,,45,,,EN,2023-03-30T22:00:00.000Z
SDGHPVRECEIVED,HPV immunization coverage estimates among primary target cohort (9-14 years old girls) (%),numeric,EUR,Europe,Country,SVN,Slovenia,Year,2018,false,Sex,Female,SEX_FMLE,,,,,,,DATASOURCE_SDGHPVWHOUNI2022,"WHO/UNICEF coverage estimates 2021 revision, July 2022",,45,,,,,,45,,,EN,2023-03-30T22:00:00.000Z
SDGHPVRECEIVED,HPV immunization coverage estimates among primary target cohort (9-14 years old girls) (%),numeric,WPR,Western Pacific,Country,PLW,Palau,Year,2018,false,Sex,Female,SEX_FMLE,,,,,,,DATASOURCE_SDGHPVWHOUNI2022,"WHO/UNICEF coverage estimates 2021 revision, July 2022",,47,,,,,,47,,,EN,2023-03-30T22:00:00.000Z
SDGHPVRECEIVED,HPV immunization coverage estimates among primary target cohort (9-14 years old girls) (%),numeric,WPR,Western Pacific,Country,FJI,Fiji,Year,2018,false,Sex,Female,SEX_FMLE,,,,,,,DATASOURCE_SDGHPVWHOUNI2022,"WHO/UNICEF coverage estimates 2021 revision, July 2022",,48,,,,,,48,,,EN,2023-03-30T22:00:00.000Z
SDGHPVRECEIVED,HPV immunization coverage estimates among primary target cohort (9-14 years old girls) (%),numeric,EUR,Europe,Country,AND,Andorra,Year,2018,false,Sex,Female,SEX_FMLE,,,,,,,DATASOURCE_SDGHPVWHOUNI2022,"WHO/UNICEF coverage estimates 2021 revision, July 2022",,49,,,,,,49,,,EN,2023-03-30T22:00:00.000Z
SDGHPVRECEIVED,HPV immunization coverage estimates among primary target cohort (9-14 years old girls) (%),numeric,SEAR,South-East Asia,Country,IDN,Indonesia,Year,2018,false,Sex,Female,SEX_FMLE,,,,,,,DATASOURCE_SDGHPVWHOUNI2022,"WHO/UNICEF coverage estimates 2021 revision, July 2022",,5,,,,,,5,,,EN,2023-03-30T22:00:00.000Z
SDGHPVRECEIVED,HPV immunization coverage estimates among primary target cohort (9-14 years old girls) (%),numeric,EUR,Europe,Country,ISR,Israel,Year,2018,false,Sex,Female,SEX_FMLE,,,,,,,DATASOURCE_SDGHPVWHOUNI2022,"WHO/UNICEF coverage estimates 2021 revision, July 2022",,52,,,,,,52,,,EN,2023-03-30T22:00:00.000Z
SDGHPVRECEIVED,HPV immunization coverage estimates among primary target cohort (9-14 years old girls) (%),numeric,AMR,Americas,Country,HND,Honduras,Year,2018,false,Sex,Female,SEX_FMLE,,,,,,,DATASOURCE_SDGHPVWHOUNI2022,"WHO/UNICEF coverage estimates 2021 revision, July 2022",,53,,,,,,53,,,EN,2023-03-30T22:00:00.000Z
SDGHPVRECEIVED,HPV immunization coverage estimates among primary target cohort (9-14 years old girls) (%),numeric,AMR,Americas,Country,BLZ,Belize,Year,2018,false,Sex,Female,SEX_FMLE,,,,,,,DATASOURCE_SDGHPVWHOUNI2022,"WHO/UNICEF coverage estimates 2021 revision, July 2022",,54,,,,,,54,,,EN,2023-03-30T22:00:00.000Z
SDGHPVRECEIVED,HPV immunization coverage estimates among primary target cohort (9-14 years old girls) (%),numeric,EUR,Europe,Country,DNK,Denmark,Year,2018,false,Sex,Female,SEX_FMLE,,,,,,,DATASOURCE_SDGHPVWHOUNI2022,"WHO/UNICEF coverage estimates 2021 revision, July 2022",,54,,,,,,54,,,EN,2023-03-30T22:00:00.000Z
SDGHPVRECEIVED,HPV immunization coverage estimates among primary target cohort (9-14 years old girls) (%),numeric,AMR,Americas,Country,PRY,Paraguay,Year,2018,false,Sex,Female,SEX_FMLE,,,,,,,DATASOURCE_SDGHPVWHOUNI2022,"WHO/UNICEF coverage estimates 2021 revision, July 2022",,55,,,,,,55,,,EN,2023-03-30T22:00:00.000Z
SDGHPVRECEIVED,HPV immunization coverage estimates among primary target cohort (9-14 years old girls) (%),numeric,AMR,Americas,Country,SUR,Suriname,Year,2018,false,Sex,Female,SEX_FMLE,,,,,,,DATASOURCE_SDGHPVWHOUNI2022,"WHO/UNICEF coverage estimates 2021 revision, July 2022",,55,,,,,,55,,,EN,2023-03-30T22:00:00.000Z
SDGHPVRECEIVED,HPV immunization coverage estimates among primary target cohort (9-14 years old girls) (%),numeric,WPR,Western Pacific,Country,FSM,Micronesia (Federated States of),Year,2018,false,Sex,Female,SEX_FMLE,,,,,,,DATASOURCE_SDGHPVWHOUNI2022,"WHO/UNICEF coverage estimates 2021 revision, July 2022",,57,,,,,,57,,,EN,2023-03-30T22:00:00.000Z
SDGHPVRECEIVED,HPV immunization coverage estimates among primary target cohort (9-14 years old girls) (%),numeric,AMR,Americas,Country,ARG,Argentina,Year,2018,false,Sex,Female,SEX_FMLE,,,,,,,DATASOURCE_SDGHPVWHOUNI2022,"WHO/UNICEF coverage estimates 2021 revision, July 2022",,58,,,,,,58,,,EN,2023-03-30T22:00:00.000Z
SDGHPVRECEIVED,HPV immunization coverage estimates among primary target cohort (9-14 years old girls) (%),numeric,WPR,Western Pacific,Country,NZL,New Zealand,Year,2018,false,Sex,Female,SEX_FMLE,,,,,,,DATASOURCE_SDGHPVWHOUNI2022,"WHO/UNICEF coverage estimates 2021 revision, July 2022",,58,,,,,,58,,,EN,2023-03-30T22:00:00.000Z
SDGHPVRECEIVED,HPV immunization coverage estimates among primary target cohort (9-14 years old girls) (%),numeric,SEAR,South-East Asia,Country,LKA,Sri Lanka,Year,2018,false,Sex,Female,SEX_FMLE,,,,,,,DATASOURCE_SDGHPVWHOUNI2022,"WHO/UNICEF coverage estimates 2021 revision, July 2022",,58,,,,,,58,,,EN,2023-03-30T22:00:00.000Z
SDGHPVRECEIVED,HPV immunization coverage estimates among primary target cohort (9-14 years old girls) (%),numeric,EUR,Europe,Country,CHE,Switzerland,Year,2018,false,Sex,Female,SEX_FMLE,,,,,,,DATASOURCE_SDGHPVWHOUNI2022,"WHO/UNICEF coverage estimates 2021 revision, July 2022",,59,,,,,,59,,,EN,2023-03-30T22:00:00.000Z
SDGHPVRECEIVED,HPV immunization coverage estimates among primary target cohort (9-14 years old girls) (%),numeric,EUR,Europe,Country,FIN,Finland,Year,2018,false,Sex,Female,SEX_FMLE,,,,,,,DATASOURCE_SDGHPVWHOUNI2022,"WHO/UNICEF coverage estimates 2021 revision, July 2022",,60,,,,,,60,,,EN,2023-03-30T22:00:00.000Z
SDGHPVRECEIVED,HPV immunization coverage estimates among primary target cohort (9-14 years old girls) (%),numeric,AMR,Americas,Country,BOL,Bolivia (Plurinational State of),Year,2018,false,Sex,Female,SEX_FMLE,,,,,,,DATASOURCE_SDGHPVWHOUNI2022,"WHO/UNICEF coverage estimates 2021 revision, July 2022",,62,,,,,,62,,,EN,2023-03-30T22:00:00.000Z
SDGHPVRECEIVED,HPV immunization coverage estimates among primary target cohort (9-14 years old girls) (%),numeric,EUR,Europe,Country,IRL,Ireland,Year,2018,false,Sex,Female,SEX_FMLE,,,,,,,DATASOURCE_SDGHPVWHOUNI2022,"WHO/UNICEF coverage estimates 2021 revision, July 2022",,62,,,,,,62,,,EN,2023-03-30T22:00:00.000Z
SDGHPVRECEIVED,HPV immunization coverage estimates among primary target cohort (9-14 years old girls) (%),numeric,EUR,Europe,Country,CYP,Cyprus,Year,2018,false,Sex,Female,SEX_FMLE,,,,,,,DATASOURCE_SDGHPVWHOUNI2022,"WHO/UNICEF coverage estimates 2021 revision, July 2022",,64,,,,,,64,,,EN,2023-03-30T22:00:00.000Z
